"Conventional, Molecular, or Immunologic",MDL/ALOD/LOD,Below MDL,MDL units,Sample Volume,kingdom,class,order,family,genius,Animal common name,Animal Latin Name,,Free/captive,Pathogen name original,Pathogen rename,Pathogen,medium,Presence,Enumerated,Enum Stats,Censored Data,Presence/Absence,Total,percent,Individual Sample,Mean,Geometric mean,Standard deviation,Median,Min,Max,95% low,95% high,units,Notes,Notes,CenMedianLow,CenMedianHigh,CenMinLow,CenMinHigh,CenMaxLow,CenMaxHigh,log10mean,log10SD
Conventional,NA,NA,,0.5-3 g,Animal,Bird,,,,Pigeon,Columba livia,,free,Salmonella spp. ,Salmonella,Salmonella,feces (dry and wet),yes,no,,,9,276,,,,,,,,,,,,,"(Cerro, untyped O4, O8)",,,,,,,,
Immunologic,NA,NA,,0.5-3 g,Animal,Bird,,,,Pigeon,Columba livia,,free,Salmonella cerro,Salmonella enterica subsp. enterica serovar Cerro,Salmonella enterica (non-typhoid),feces (dry and wet),yes,no,,,7,436,,,,,,,,,,,,total,,,,,,,,,
Immunologic,NA,NA,,0.5-3 g,Animal,Bird,,,,Pigeon,Columba livia,,free,Salmonella typhimurium copenhagen,Salmonella enterica subsp. enterica serovar Typhimurium var. Copenhagen ,Salmonella enterica (typhoid),feces (dry and wet),yes,no,,,8,436,,,,,,,,,,,,total,,,,,,,,,
Conventional,NA,NA,,swab,Animal,Reptile,,,,Pink-tongue lizard,Hemisphaeriodon gerradi,,free,Salmonella ,Salmonella,Salmonella,cloacal swab,yes,no,,,ND,1,,,,,,,,,,,,Has Salmonella Enterica Servoars but they are in a weird format.,,,,,,,,,
Conventional,NA,NA,,3 g,Animal,Bird,,,,Pintail ,Anas acuta,,free,Salmonella spp.,Salmonella,Salmonella,feces,yes,no,,,0,1,,,,,,,,,,,,,,,,,,,,,
Conventional,NA,NA,,1:20 dilution,Animal,Bird,,,,Pochard,,,free,Salmonella spp.,Salmonella,Salmonella,feces,yes,no,,,4,140,,,,,,,,,,,,While some of the salmonella species were identified as that type the number of each serotype was not mentioned., (typhimurium),,,,,,,,
Conventional,NA,NA,,NA,Animal,Insect,,Muscidae,Polietes,,Muscidae Polietes sp.,Polietes (genus),free,Salmonella,Salmonella,Salmonella,flies ,yes,no,,,ND,1,,,1,,,,1,1,,,flies/pool,1,fly,,,,,,,,
Conventional,NA,NA,,>=0.1 g swab,Animal,Mammal,,,,Pond bat,Myotis dasycneme,,free,Salmonella,Salmonella,Salmonella,feces and rectal swab,yes,no,,,ND,38,,,,,,,,,,,,,,,,,,,,,
Conventional,NA,NA,,NA,Animal,Insect,,Muscidae,Potamia,,Muscidae Potamia sp.,Potamia (genus),free,Salmonella,Salmonella,Salmonella,flies ,yes,no,,,ND,36,,,4.7,,,,1,13,,,flies/pool,167,fly,,,,,,,,
Molecular,NA,NA,,NA,Animal,Mammal,Primates,,,,"Avahi laniger, Eulemur reinvented, Hap lemur aurous, Microcopies Rufus, Propithecus edwardsi, and Prolemur simus ",Primates (order),free,Salmonella enterica,Salmonella enterica,Salmonella enterica (non-typhoid),feces,yes,no,,,2,24,0.074,,,,,,,,,,,,,,,,,,,,
Conventional,NA,NA,,NA,Animal,Insect,,Calliphoridae,Protocalliphora,,Calliphoridae Protocalliphora sp.,Protocalliphora (genus),free,Salmonella,Salmonella,Salmonella,flies ,yes,no,,,ND,39,,,2.5,,,,1,10,,,flies/pool,99,fly,,,,,,,,
Conventional,NA,NA,,swab variable,Animal,Bird,,Ptarmigan,,,Lagopus spp.,willow grouse and ptarmigan ,free,Salmonella spp.,Salmonella,Salmonella,Cloacal swab,yes,no,,,0,37,,,,,,,,,,,,,,,,,,,,,
Conventional,NA,NA,,NA,Animal,Insect,,Tachinidae,Ptilodexia,,Tachinidae Ptilodexia sp.,,free,Salmonella,Salmonella,Salmonella,flies ,yes,no,,,ND,1,,,1,,,,1,1,,,flies/pool,1,fly,,,,,,,,
Conventional,NA,NA,,swab variable,Animal,Bird,,,,Puffin,Fratercula arctica,,free,Salmonella spp.,Salmonella,Salmonella,Cloacal swab,yes,no,,,0,76,,,,,,,,,,,,,,,,,,,,,
Conventional,NA,NA,,NA,Animal,Bird,,,,Pukeko,Porphyria melanotus,,free,Salmonella spp.,Salmonella,Salmonella,"intestines tissue, intestines content",yes,no,,,ND,13,,,,,,,,,,,,,,,,,,,,,
Conventional,NA,NA,,NA,Animal,Bird,,,,Purple finch,Carpodacus purpureus,,free,Salmonella spp.,Salmonella,Salmonella,cloacal swab,yes,no,,,ND,9,,,,,,,,,,,,,,,,,,,,,
Conventional,NA,NA,,NA,Animal,Bird,,,,Purple finch,Haemorhous purpureus,,free,Salmonella spp.,Salmonella,Salmonella,feces,yes,no,,,0,1,,,,,,,,,,,,,,,,,,,,,
Conventional,NA,NA,,swab,Animal,Mammal,,,,Raccoon,Procyon lotor,,free,Salmonella,Salmonella,Salmonella,fecal swab,yes,no,,,279,1093,0.255,,,,,,,,,,,"Also divided by age, season, and year, and servoars but in percentage",,,,,,,,,
Molecular,NA,NA,,NA,Animal,Mammal,,,,Raccoon,,,free,Salmonella,Salmonella,Salmonella,feces or tissue (colon),yes,no,,,ND,2,,,,,,,,,,,,,,,,,,,,,
Conventional,NA,NA,,0.1-5 g,Animal,Mammal,,,,Raccoon,Procyon lotor,,free,Salmonella ,Salmonella,Salmonella,rectal swab,yes,no,,,63,109,0.576150062,,,,,,,,,,,83,182 samples (from 109 racoons),,,,,,,,
Immunologic,NA,NA,,0.1-5 g,Animal,Mammal,,,,Raccoon,Procyon lotor,,free,"Salmonella I 4,5,12:b:-","Salmonella enterica subsp. enterica serovar 4,5,12;b;-",Salmonella enterica (non-typhoid),rectal swab,yes,no,,,6,109,0.056001851,,,,,,,,,,,10,182 samples (from 109 racoons),,,,,,,,
Immunologic,NA,NA,,0.1-5 g,Animal,Mammal,,,,Raccoon,Procyon lotor,,free,"Salmonella I 6,7,14:-:1,5","Salmonella enterica subsp. enterica serovar 6,7,14;-;1,5",Salmonella enterica (non-typhoid),rectal swab,yes,no,,,1,109,0.005504658,,,,,,,,,,,1,182 samples (from 109 racoons),,,,,,,,
Immunologic,NA,NA,,0.1-5 g,Animal,Mammal,,,,Raccoon,Procyon lotor,,free,Salmonella anatum,Salmonella enterica subsp. enterica serovar Anatum,Salmonella enterica (non-typhoid),rectal swab,yes,no,,,4,109,0.038972353,,,,,,,,,,,7,182 samples (from 109 racoons),,,,,,,,
Immunologic,NA,NA,,0.1-5 g,Animal,Mammal,,,,Raccoon,Procyon lotor,,free,Salmonella berta,Salmonella enterica subsp. enterica serovar Berta,Salmonella enterica (non-typhoid),rectal swab,yes,no,,,3,109,0.02773083,,,,,,,,,,,5,182 samples (from 109 racoons),,,,,,,,
Immunologic,NA,NA,,0.1-5 g,Animal,Mammal,,,,Raccoon,Procyon lotor,,free,Salmonella Hadar,Salmonella enterica subsp. enterica serovar Hadar,Salmonella enterica (non-typhoid),rectal swab,yes,no,,,2,109,0.01657569,,,,,,,,,,,3,183 samples (from 109 racoons),,,,,,,,
Immunologic,NA,NA,,0.1-5 g,Animal,Mammal,,,,Raccoon,Procyon lotor,,free,Salmonella hartford,Salmonella enterica subsp. enterica serovar Hartford   ,Salmonella enterica (non-typhoid),rectal swab,yes,no,,,2,109,0.01657569,,,,,,,,,,,3,184 samples (from 109 racoons),,,,,,,,
Immunologic,NA,NA,,0.1-5 g,Animal,Mammal,,,,Raccoon,Procyon lotor,,free,Salmonella Heidelberg,Salmonella enterica subsp. enterica serovar Heidelberg,Salmonella enterica (non-typhoid),rectal swab,yes,no,,,1,109,0.011029799,,,,,,,,,,,2,182 samples (from 109 racoons),,,,,,,,
Immunologic,NA,NA,,0.1-5 g,Animal,Mammal,,,,Raccoon,Procyon lotor,,free,Salmonella muenchen,Salmonella enterica subsp. enterica serovar Muenchen,Salmonella enterica (non-typhoid),rectal swab,yes,no,,,2,109,0.022142607,,,,,,,,,,,4,182 samples (from 109 racoons),,,,,,,,
Immunologic,NA,NA,,0.1-5 g,Animal,Mammal,,,,Raccoon,Procyon lotor,,free,Salmonella newport,Salmonella enterica subsp. enterica serovar Newport,Salmonella enterica (non-typhoid),rectal swab,yes,no,,,9,109,0.079033418,,,,,,,,,,,14,182 samples (from 109 racoons),,,,,,,,
Immunologic,NA,NA,,0.1-5 g,Animal,Mammal,,,,Raccoon,Procyon lotor,,free,Salmonella oranienburg,Salmonella enterica subsp. enterica serovar Oranienburg   ,Salmonella enterica (non-typhoid),rectal swab,yes,no,,,1,109,0.011029799,,,,,,,,,,,2,182 samples (from 109 racoons),,,,,,,,
Immunologic,NA,NA,,0.1-5 g,Animal,Mammal,,,,Raccoon,Procyon lotor,,free,"Salmonella I Rough-O:k:1,5","Salmonella enterica subsp. enterica serovar Rough-O;k;1,5",Salmonella enterica (non-typhoid),rectal swab,yes,no,,,1,109,0.005504658,,,,,,,,,,,1,182 samples (from 109 racoons),,,,,,,,
Immunologic,NA,NA,,0.1-5 g,Animal,Mammal,,,,Raccoon,Procyon lotor,,free,"Salmonella I Rough-O:y:e,n,x","Salmonella enterica subsp. enterica serovar Rough-O;y;e,n,x ",Salmonella enterica (non-typhoid),rectal swab,yes,no,,,1,109,0.011029799,,,,,,,,,,,2,182 samples (from 109 racoons),,,,,,,,
Immunologic,NA,NA,,0.1-5 g,Animal,Mammal,,,,Raccoon,Procyon lotor,,free,Salmonella schwarzengrund,Salmonella enterica subsp. enterica serovar Schwarzengrund   ,Salmonella enterica (non-typhoid),rectal swab,yes,no,,,1,109,0.005504658,,,,,,,,,,,1,182 samples (from 109 racoons),,,,,,,,
Immunologic,NA,NA,,0.1-5 g,Animal,Mammal,,,,Raccoon,Procyon lotor,,free,Salmonella thompson,Salmonella enterica subsp. enterica serovar Thompson,Salmonella enterica (non-typhoid),rectal swab,yes,no,,,4,109,0.033340647,,,,,,,,,,,6,182 samples (from 109 racoons),,,,,,,,
Immunologic,NA,NA,,0.1-5 g,Animal,Mammal,,,,Raccoon,Procyon lotor,,free,Salmonella typhimurium,Salmonella enterica subsp. enterica serovar Typhimurium,Salmonella enterica (typhoid),rectal swab,yes,no,,,12,109,0.114324057,,,,,,,,,,,20,182 samples (from 109 racoons),,,,,,,,
Immunologic,NA,NA,,0.1-5 g,Animal,Mammal,,,,Raccoon,Procyon lotor,,free,Salmonella typhimurium copenhagen,Salmonella enterica subsp. enterica serovar Typhimurium var. Copenhagen ,Salmonella enterica (typhoid),rectal swab,yes,no,,,1,109,0.011029799,,,,,,,,,,,2,182 samples (from 109 racoons),,,,,,,,
Conventional,NA,NA,,<5 g,Animal,Mammal,,,,Raccoon,,,free,Salmonella spp.,Salmonella,Salmonella,feces,yes,no,,,ND,10,,,,,,,,,,,,response to oil spill,"(Arizonae III; serogroup B, strain III 53:z4,z23, and Typhimurium; serogroup C1, 6,7:1,5, Thompson, and Ohio; serogroup D, Enteritidis; and serogroup E, Liverpool)",,,,,,,,
Molecular,NA,NA,,NA,Animal,Mammal,,,Rat,,"Rattus norvegicus, Rattus rattus","595 Norway Rat, 40 black rat",Free,Salmonella spp. ,Salmonella,Salmonella,tissue (colon),yes,no,,,3,633,,,,,,,,,,,,,,,,,,,,,
Molecular,NA,NA,,NA,Animal,Mammal,,,Rat,,"Rattus norvegicus, Rattus rattus","595 Norway Rat, 40 black rat",Free,Salmonella Derby,Salmonella enterica subsp. enterica serovar Derby,Salmonella enterica (non-typhoid),tissue (colon),yes,no,,,1,633,,,,,,,,,,,,,,,,,,,,,
Molecular,NA,NA,,NA,Animal,Mammal,,,Rat,,"Rattus norvegicus, Rattus rattus","597 Norway Rat, 40 black rat",Free,Salmonella indiana,Salmonella enterica subsp. enterica serovar Indiana,Salmonella enterica (non-typhoid),tissue (colon),yes,no,,,1,633,,,,,,,,,,,,,,,,,,,,,
Molecular,NA,NA,,NA,Animal,Mammal,,,Rat,,"Rattus norvegicus, Rattus rattus","596 Norway Rat, 40 black rat",Free,Salmonella enteritidis,Salmonella entericaÿsubsp.ÿentericaÿserovar Enteritidis,Salmonella enterica (non-typhoid),tissue (colon),yes,no,,,1,633,,,,,,,,,,,,,,,,,,,,,
Conventional,NA,NA,,swab variable,Animal,Mammal,,,,Raven,Corvus corax,,free,Salmonella spp.,Salmonella,Salmonella,Cloacal swab,yes,no,,,0,1,,,,,,,,,,,,,,,,,,,,,
Conventional,NA,NA,,NA,Animal,Insect,,Sarcophagidae,Ravinia,,Sarcophagidae Ravinia sp.,Ravinia (genus),free,Salmonella,Salmonella,Salmonella,flies ,yes,no,,,ND,50,,,1.8,,,,1,6,,,flies/pool,50,fly,,,,,,,,
Conventional,NA,NA,,NA,Animal,Bird,,,,Red kite,Milvus milvus,,free,Salmonella,Salmonella,Salmonella,cloacal swab,yes,no,,,ND,3,,,,,,,,,,,,,,,,,,,,,
Conventional,NA,NA,,NA,Animal,Insect,,,,Red tailed flesh fly,Sarcophagidae Bercaea haemorrhoidalis,,free,Salmonella,Salmonella,Salmonella,flies ,yes,no,,,ND,1,,,1,,,,1,1,,,flies/pool,1,fly,,,,,,,,
Immunologic,NA,NA,,2 gram of intestines,Animal,Bird,,,,Red winged blackbird,Agelaius phoenicieus,,free,Salmonella albany,Salmonella enterica subsp. enterica serovar Albany,Salmonella enterica (non-typhoid),tissue intestines,yes,no,,,ND,3,,,,,,,,,,,,,,,,,,,,,
Immunologic,NA,NA,,2 gram of intestines,Animal,Bird,,,,Red winged blackbird,Agelaius phoenicieus,,free,Salmonella paratyphi A,Salmonella enterica subsp. enterica serovar Paratyphi A,Salmonella enterica (non-typhoid),tissue intestines,yes,no,,,ND,3,,,,,,,,,,,,,,,,,,,,,
Immunologic,NA,NA,,2 gram of intestines,Animal,Bird,,,,Red winged blackbird,Agelaius phoenicieus,,free,Salmonella paratyphi B,Salmonella enterica subsp. enterica serovar Paratyphi B,Salmonella enterica (non-typhoid),tissue intestines,yes,no,,,ND,3,,,,,,,,,,,,,,,,,,,,,
Immunologic,NA,NA,,2 gram of intestines,Animal,Bird,,,,Red winged blackbird,Agelaius phoenicieus,,free,Salmonella typhimurium,Salmonella enterica subsp. enterica serovar Typhimurium,Salmonella enterica (typhoid),tissue intestines,yes,no,,,1,3,,,,,,,,,,,,,,,,,,,,,
Conventional,ND,ND,,1 g,Animal,Reptile,,,,Red worm lizard,Amphisbacua alba,,free range,Salmonella spp.,Salmonella,Salmonella,"feces, cloacal swab",yes,no,,,4,23,,,,,,,,,,,,,,,,,,,,,
Conventional,NA,NA,,swab,Animal,Reptile,,,,Red-bellied black snake,(Pseudechis porphyriacus,,free,Salmonella ,Salmonella,Salmonella,cloacal swab,yes,no,,,1,3,,,,,,,,,,,,Has Salmonella Enterica Servoars but they are in a weird format.,,,,,,,,,
Immunologic,NA,NA,,2 gram of intestines,Animal,Bird,,,,Red-bellied woodpecker,Centurus carolinus,,free,Salmonella albany,Salmonella enterica subsp. enterica serovar Albany,Salmonella enterica (non-typhoid),tissue intestines,yes,no,,,ND,1,,,,,,,,,,,,,,,,,,,,,
Immunologic,NA,NA,,2 gram of intestines,Animal,Bird,,,,Red-bellied woodpecker,Centurus carolinus,,free,Salmonella paratyphi A,Salmonella enterica subsp. enterica serovar Paratyphi A,Salmonella enterica (non-typhoid),tissue intestines,yes,no,,,ND,1,,,,,,,,,,,,,,,,,,,,,
Immunologic,NA,NA,,2 gram of intestines,Animal,Bird,,,,Red-bellied woodpecker,Centurus carolinus,,free,Salmonella paratyphi B,Salmonella enterica subsp. enterica serovar Paratyphi B,Salmonella enterica (non-typhoid),tissue intestines,yes,no,,,ND,1,,,,,,,,,,,,,,,,,,,,,
Immunologic,NA,NA,,2 gram of intestines,Animal,Bird,,,,Red-bellied woodpecker,Centurus carolinus,,free,Salmonella typhimurium,Salmonella enterica subsp. enterica serovar Typhimurium,Salmonella enterica (typhoid),tissue intestines,yes,no,,,ND,1,,,,,,,,,,,,,,,,,,,,,
Conventional,NA,NA,,NA,Animal,Bird,,,,Red-billed gull ,Larus novaehollandiae,,free,Salmonella spp.,Salmonella,Salmonella,"intestines tissue, intestines content",yes,no,,,6,16,,,,,,,,,,,,,,,,,,,,,
Conventional,NA,NA,,NA,Animal,Bird,,,,Red-billed gull ,Larus novaehollandiae,,free,Salmonella spp.,Salmonella,Salmonella,"intestines tissue, intestines content",yes,no,,,ND,13,,,,,,,,,,,,,,,,,,,,,
Conventional,NA,NA,,NA,Animal,Bird,,,,Red-billed gull ,Larus novaehollandiae,,free,Salmonella spp.,Salmonella,Salmonella,"intestines tissue, intestines content",yes,no,,,ND,12,,,,,,,,,,,,,,,,,,,,,
Conventional,NA,NA,,NA,Animal,Bird,,,,Red-billed gull ,Larus novaehollandiae,,free,Salmonella bovis-morbificans,Salmonella enterica subsp. enterica serovar Bovis-morbifican,Salmonella enterica (non-typhoid),"intestines tissue, intestines content",yes,no,,,5,16,,,,,,,,,,,,,,,,,,,,,
Conventional,NA,NA,,NA,Animal,Bird,,,,Red-billed gull ,Larus novaehollandiae,,free,Salmonella typhimurium,Salmonella enterica subsp. enterica serovar Typhimurium,Salmonella enterica (typhoid),"intestines tissue, intestines content",yes,no,,,1,16,,,,,,,,,,,,,,,,,,,,,
Conventional,NA,NA,,swab,Animal,Bird,,,,Redhead,Aythya americana,,free,Salmonella,Salmonella,Salmonella,cloacal swab,yes,no,,,1,3,,,,,,,,,,,,,,,,,,,,,
Conventional,NA,NA,,NA,Animal,Bird,,,,Red-legged partridge,Alectoris rufa,,free,Salmonella,Salmonella,Salmonella,feces,yes,no,,,0,1,,,,,,,,,,,,,,,,,,,,,
Conventional,ND,ND,,1 g,Animal,Mammal,,,,Red-rumped agouti ,Dasyprocta leporina,,free range,Salmonella spp.,Salmonella,Salmonella,"feces, cloacal swab",yes,no,,,2,88,,,,,,,,,,,,,,,,,,,,,
Conventional,ND,ND,,1 g,Animal,Mammal,,,,Red-rumped agouti ,Dasyprocta leporina,,free range,Salmonella spp.,Salmonella,Salmonella,"feces, cloacal swab",yes,no,,,1,232,,,,,,,,,,,,,,,,,,,,,
Conventional,NA,NA,,swab,Animal,Bird,,,,Red-tailed hawk,Buteo jamaicensis,,free,Salmonella,Salmonella,Salmonella,feces or cloacal swab,yes,no,,,ND,25,,,,,,,,,,,,,,,,,,,,,
Conventional,NA,NA,,<5 g,Animal,Bird,,,,Red-tailed hawk,,,free,Salmonella spp.,Salmonella,Salmonella,feces,yes,no,,,ND,5,,,,,,,,,,,,response to oil spill,"(Arizonae III; serogroup B, strain III 53:z4,z23, and Typhimurium; serogroup C1, 6,7:1,5, Thompson, and Ohio; serogroup D, Enteritidis; and serogroup E, Liverpool)",,,,,,,,
Conventional,NA,NA,,NA,Animal,Bird,,,,Redwing ,Turdus iliacus,,free,Salmonella,Salmonella,Salmonella,feces,yes,no,,,ND,4,,,,,,,,,,,,,,,,,,,,,
Conventional,NA,NA,,swab,Animal,Bird,,,,Red-winged blackbird,Agelaius phoeniceus,,free,Salmonella,Salmonella,Salmonella,cloacal swab,yes,no,,,ND,27,,,,,,,,,,,,also did study on survival of pathogens in feces,,,,,,,,,
Conventional,NA,NA,,swab,Animal,Bird,,,,Red-winged blackbird,Agelaius phoeniceus,,free,Salmonella enterica,Salmonella enterica,Salmonella enterica (non-typhoid),feces,yes,no,,,ND,10,,,,,,,,,,,,,,,,,,,,,
Conventional,NA,NA,,swab,Animal,Bird,,,,Red-winged blackbird,,,free,Salmonella,Salmonella,Salmonella,feces,yes,no,,,1,157,,,,,,,,,,,,,,,,,,,,,
Conventional,1 colony,NA,,NA,Animal,Bird,,,,Red-winged blackbird,,,free,Salmonella spp.,Salmonella,Salmonella,"intestines content, trapped and killed birds",yes,no,,,1,78,0.013,,,,,,,,,,,,,,,,,,,,
Immunologic,1 colony,NA,,NA,Animal,Bird,,,,Red-winged blackbird,,,free,Salmonella untyped,Salmonella,Salmonella,"intestines content, trapped and killed birds",yes,no,,,ND,78,,,,,,,,,,,,,,,,,,,,,
Immunologic,1 colony,NA,,NA,Animal,Bird,,,,Red-winged blackbird,,,free,Salmonella meleagridis,Salmonella enterica subsp. enterica serovar Meleagridis   ,Salmonella enterica (non-typhoid),"intestines content, trapped and killed birds",yes,no,,,1,78,,,,,,,,,,,,,,,,,,,,,
Immunologic,1 colony,NA,,NA,Animal,Bird,,,,Red-winged blackbird,,,free,Salmonella montevideo,Salmonella enterica subsp. enterica serovar Montevideo,Salmonella enterica (non-typhoid),"intestines content, trapped and killed birds",yes,no,,,ND,78,,,,,,,,,,,,,,,,,,,,,
Immunologic,1 colony,NA,,NA,Animal,Bird,,,,Red-winged blackbird,,,free,Salmonella muenster,Salmonella enterica subsp. enterica serovar Muenster   ,Salmonella enterica (non-typhoid),"intestines content, trapped and killed birds",yes,no,,,ND,78,,,,,,,,,,,,,,,,,,,,,
Immunologic,1 colony,NA,,NA,Animal,Bird,,,,Red-winged blackbird,,,free,Salmonella typhimurium,Salmonella enterica subsp. enterica serovar Typhimurium,Salmonella enterica (typhoid),"intestines content, trapped and killed birds",yes,no,,,ND,78,,,,,,,,,,,,,,,,,,,,,
Conventional,NA,NA,,NA,Animal,Bird,,,,Red-winged blackbird,Agelaius phoeniceus,,free,Salmonella spp.,Salmonella,Salmonella,feces,yes,no,,,1,30,,,,,,,,,,,,,,,,,,,,,
Molecular,NA,NA,,NA,Animal,Bird,,,,Red-winged blackbird,Agelaius phoeniceus,,free,Salmonella saugus,Salmonella enterica subsp. enterica serovar Saugas,Salmonella enterica (non-typhoid),feces,yes,no,,,1,30,,,,,,,,,,,,,,,,,,,,,
Conventional,NA,NA,,NA,Animal,Bird,,,,Red-winged blackbird,Agelaius phoeniceus,,free,Salmonella,Salmonella,Salmonella,feces,yes,no,,,1,66,,,,,,,,,,,,,,,,,,,,,
Conventional,NA,NA,,variable tissue,Animal,Bird,,,,Red-winged blackbird,Agelaius phoeniceus,,free,Salmonella,Salmonella,Salmonella,organ tissue,yes,no,,,ND,42,,,,,,,,,,,,,,,,,,,,,
Conventional,NA,NA,,swab,Animal,Bird,,,,Red-winged blackbird,,,free,Salmonella,Salmonella,Salmonella,cloacal swab,yes,no,,,1,4,,,,,,,,,,,,,,,,,,,,,
Conventional,NA,NA,,swab,Animal,Bird,,,,Ring- necked duck,Aythya collaris,,free,Salmonella,Salmonella,Salmonella,cloacal swab,yes,no,,,ND,2,,,,,,,,,,,,,,,,,,,,,
Conventional,NA,NA,,NA,Animal,Bird,,,,Ring ouzel,Turdus torquatus,,free,Salmonella,Salmonella,Salmonella,feces,yes,no,,,ND,2,,,,,,,,,,,,,,,,,,,,,
Conventional,NA,NA,,swab variable,Animal,Bird,,,,Ring-billed gull,Larus delawarensis,,free,Salmonella spp.,Salmonella,Salmonella,Cloacal swab,yes,no,,,6,46,,,,,,,,,,,,,,,,,,,,,
Conventional,NA,NA,,swab variable,Animal,Bird,,,,Ring-billed gull,Larus delawarensis,,free,Salmonella spp.,Salmonella,Salmonella,Cloacal swab,yes,no,,,5,79,,,,,,,,,,,,,,,,,,,,,
Conventional,NA,NA,,swab variable,Animal,Bird,,,,Ring-billed gull,Larus delawarensis,,free,Salmonella spp.,Salmonella,Salmonella,Cloacal swab,yes,no,,,9,83,,,,,,,,,,,,,,,,,,,,,
Conventional,NA,NA,,swab variable,Animal,Bird,,,,Ring-billed gull,Larus delawarensis,,free,Salmonella spp.,Salmonella,Salmonella,Cloacal swab,yes,no,,,23,264,,,,,,,,,,,,,,,,,,,,,
Conventional,NA,NA,,swab variable,Animal,Bird,,,,Ring-billed gull,Larus delawarensis,,free,Salmonella spp.,Salmonella,Salmonella,Cloacal swab,yes,no,,,3,56,,,,,,,,,,,,,,,,,,,,,
Conventional,100,NA,CFU/g,NA,Animal,Bird,,,,Ring-billed gull,Larus delawarensis,,free,Salmonella spp.,Salmonella,Salmonella,feces,no,yes,StatsTotal,no,,100,,,,150,,,,,,,CFU/g,Also has data connecting number of birds to concentrations in waters at different depths.,,,,,,,,,
Conventional,100,NA,CFU/g,NA,Animal,Bird,,,,Ring-billed gull,Larus delawarensis,,free,Salmonella spp.,Salmonella,Salmonella,feces,no,yes,StatsTotal,no,,148,,,,230,,,,,,,CFU/g,Also has data connecting number of birds to concentrations in waters at different depths.,,,,,,,,,
Conventional,100,NA,CFU/g,NA,Animal,Bird,,,,Ring-billed gull,Larus delawarensis,,free,Salmonella spp.,Salmonella,Salmonella,feces,no,yes,StatsTotal,no,,236,,,,12000,,,,,,,CFU/g,Also has data connecting number of birds to concentrations in waters at different depths.,,,,,,,,,
Conventional,100,NA,CFU/g,NA,Animal,Bird,,,,Ring-billed gull,Larus delawarensis,,free,Salmonella spp.,Salmonella,Salmonella,feces composite,no,yes,StatsIndiv,yes,,1,,1700000,,,,,,,,,CFU/g,Also found trends in concentration based on age and location,MDL assumed based on Levesque 1993,,,,,,,,
Conventional,100,NA,CFU/g,NA,Animal,Bird,,,,Ring-billed gull,Larus delawarensis,,free,Salmonella spp.,Salmonella,Salmonella,feces composite,no,yes,StatsIndiv,yes,,1,,4000000,,,,,,,,,CFU/g,Also found trends in concentration based on age and location,MDL assumed based on Levesque 1993,,,,,,,,
Conventional,100,NA,CFU/g,NA,Animal,Bird,,,,Ring-billed gull,Larus delawarensis,,free,Salmonella spp.,Salmonella,Salmonella,feces composite,no,yes,StatsIndiv,yes,,1,,1000000,,,,,,,,,CFU/g,Also found trends in concentration based on age and location,MDL assumed based on Levesque 1993,,,,,,,,
Conventional,100,NA,CFU/g,NA,Animal,Bird,,,,Ring-billed gull,Larus delawarensis,,free,Salmonella spp.,Salmonella,Salmonella,feces composite,no,yes,StatsIndiv,yes,,1,,230000,,,,,,,,,CFU/g,Also found trends in concentration based on age and location,MDL assumed based on Levesque 1993,,,,,,,,
Conventional,100,NA,CFU/g,NA,Animal,Bird,,,,Ring-billed gull,Larus delawarensis,,free,Salmonella spp.,Salmonella,Salmonella,feces composite,no,yes,StatsIndiv,yes,,1,,2400000000,,,,,,,,,CFU/g,Also found trends in concentration based on age and location,MDL assumed based on Levesque 1993,,,,,,,,
Conventional,100,NA,CFU/g,NA,Animal,Bird,,,,Ring-billed gull,Larus delawarensis,,free,Salmonella spp.,Salmonella,Salmonella,feces composite,no,yes,StatsIndiv,yes,,1,,930000000,,,,,,,,,CFU/g,Also found trends in concentration based on age and location,MDL assumed based on Levesque 1993,,,,,,,,
Conventional,100,NA,CFU/g,NA,Animal,Bird,,,,Ring-billed gull,Larus delawarensis,,free,Salmonella spp.,Salmonella,Salmonella,feces composite,no,yes,StatsIndiv,yes,,1,,230000000,,,,,,,,,CFU/g,Also found trends in concentration based on age and location,MDL assumed based on Levesque 1993,,,,,,,,
